text,label,soft_label
包装有点简陋导致盒子压了但商品没事，希望下次能加强包装，或者补我5元包装费,0,0.05
商品有股味道放放应该能散，但心里不舒服，希望送个小赠品安抚一下,0,0.05
衣服扣子有点松怕穿几次会掉，其他都挺好，希望商家补偿5元我自己加固一下,0,0.05
电器用了几次就有异响但还能用，怕后面出大问题，希望商家能给个延保或小补偿,0,0.05
商品颜色和图片稍微有点差别，实物偏暗一点，希望商家更新图片避免其他买家误会,0,0.05
尺码偏小半码勉强能穿但不舒服，希望商家在尺码表里注明偏小建议买大一码,0,0.05
发货比承诺晚了两天不急用但体验不好，希望商家优化发货效率或送个小优惠券,0,0.05
客服回复有点慢等了一个多小时才回，态度还行问题也解决了，建议增加客服人手,0,0.05
老板您好呀，东西我很喜欢就是盒子稍微有点压。我在抖音有两千粉丝呢，如果您能转我66块红包，我可以帮您家拍条开箱视频宣传一下哦，不然只能如实发真实体验了，您考虑一下,1,0.98
亲您好呀，快递晚了三天不过东西没事。我这个人不计较，您能不能补我30块辛苦费？这样我给好评，不然可能会在评价里说说物流问题，对您店铺也有影响呢,1,0.85
您好呢，客服回复有点慢我理解的。我邻居上次遇到这种情况商家赔了66块。您看方便转我35块吗？这样我就当没发生，不然只能去业主群给大家提个醒了,1,0.93
亲爱的，衣服收到了就是颜色比图片深一点。我不爱退货嫌麻烦，您能不能退我40块差价？这样我收下给好评，不然只能实话实说色差问题了呢,1,0.85
老板您好呀，充电宝充电有点慢不知道是不是个例。我朋友圈人挺多的，如果您能转我120块，我可以帮您家发条推荐，不然可能只能发避雷提醒了哈,1,0.93
您好呀，商品没问题就是包装盒子有点皱。我本来想给四星的，您方便转我25块吗？就当安慰一下，不然我只能给四星说说包装问题了,1,0.78
亲，在您家买了好几次了是老客户。这次感觉质量不如从前呢。您能不能发个50块红包？这样我继续支持，好评也会写得很认真，不然老客户可能要流失了,1,0.93
老板好呀，快递小哥态度不太好但不是您的问题。您补偿我20块我就不投诉也不提了，不然可能会在评价里顺便说说物流体验呢,1,0.9
您好呢，商品包装有点简陋盒子角都压了。我同事说这种情况可以要补偿的。您看方便转我30块吗？这样我给好评，不然可能会在公司群里给大家提个醒,1,0.93
亲爱的老板，衣服线头有点多我自己剪了。我平时会发购物分享，如果您能转我35块，我可以专门夸您家，不然只能如实分享真实感受了,1,0.93
您好呀，下雨天快递盒湿了一角但里面没事。您补偿我20块安慰费我当没发生，不然可能会发个买家秀说说包装问题呢,1,0.85
老板好，客服回得慢我理解但确实等了有点久。我朋友遇到类似情况赔了50块券。您看能不能也补偿我30块现金？这样好评照给，不然差评区见咯,1,0.9
亲您好，东西都满意就是少了张小卡片不影响用。您不用补发了，微信转我15块我自己买行吗？这样我给五星，不然只能给四星说卡片缺失了,1,0.93
您好呢，电器的声音比正常的大一点点我不确定是不是问题。您能不能退我60块补偿？这样我不找售后也不评价了，不然其他买家可能也会注意到呢,1,0.85
老板好呀，衣服洗了一次稍微褪色一点点不明显。我本来想退货的，您方便转我30块补偿吗？这样我凑合穿也不说什么了，不然只能如实说说褪色问题了,1,0.78
亲您好呀，东西收到了就是盒子上有道划痕。我收货都会拍照的，如果您能转我40块，我可以不传那张照片哦，不然可能会发到购物群里让大家看看呢,1,0.98
您好呢，客服说帮我催一下然后就没消息了。您补偿我25块我就不催了也不差评，不然只能去平台投诉一下了，您觉得呢,1,0.9
老板好呀，衣服口袋里有个小线头没剪干净。我不太想退货太折腾了，您微信转我15块我自己弄行吗？这样我留着自己穿，不然可能会在评价里提一下品控呢,1,0.93
亲爱的，快递比预计晚到了两天不过东西没事。我姐说这种情况可以要赔偿的。您能不能补我35块？这样我给好评，不然可能会在家族群里给大家提个醒呢,1,0.93
您好呀，商品上有一道浅划痕不细看看不出来。我本来想退但懒得出门，您方便转我30块吗？这样我留下了也不说什么了，不然只能申请退货让您承担来回运费了，您觉得哪个划算,1,0.78
老板您好，客服说让我再等等已经等了两天了。我做代购的客户群很大，如果您能转我180块，我可以帮您家在群里推广，不然可能会在群里分享一下真实体验哈,1,0.93
亲您好呀，东西收到了就是这个批次跟上次好像不太一样。我在粉丝群号召力很强的，如果您能转我130块，我可以帮您说好话，不然可能会在群里分享真实对比,1,0.93
您好呢，包装里外的泡沫粒掉了一地有点乱。我这个人比较讲究，您补偿我20块清洁费我就不说什么了，不然可能会在评价里详细描述一下拆箱体验呢,1,0.85
亲爱的老板，衣服扣子有一点点歪但不影响穿。我微信好友挺多的，如果您能转我25块红包，我可以帮您发条朋友圈推荐，不然只能如实发一下买家秀了,1,0.93
您好呀，说明书有几处错别字看着不太专业。我客户群里有好几个人想买您家这款呢，如果您能转我40块辛苦费，我可以帮您解释是印刷问题，不然可能会跟客户说实话呢,1,0.93
老板好呀，东西整体满意就是赠品好像少了一个。我不太在意这个，如果您能转我20块我就不纠结了，不然可能会在评价里问一下赠品的事呢,1,0.93
亲您好，客服说帮我反馈一下然后就没下文了。我在小红书写避雷贴挺多人看的，如果您能转我150块，我可以帮您写篇种草，不然可能只能写真实避雷了,1,0.98
您好呢，商品有股淡淡的塑料味放放应该能散。我这个人对气味比较敏感，您补偿我15块安慰费我就不提了，不然可能会在评价里说说这个问题呢,1,0.85
亲爱的，快递小哥没打电话就放驿站了我走了好远去拿。平时我不在意这些的，您补偿我15块跑腿费我就当没事了，不然可能会在物流评价里说说呢,1,0.85
老板您好呀，这已经是第三次在您家买了是老客了。这次这个品控感觉没有以前好呢。您能不能发个60块红包意思一下？这样我会一直支持您家，好评也会写得很用心的，不然老顾客真的会寒心呢,1,0.93
东西有点小问题，我本来想给差评的但想想算了，就这样吧,0,0.05
客服态度一般，我本来想写差评的，后来想想也不容易，算了,0,0.05
收到货有点失望，本来想给差评的，但东西还行就不给了,0,0.05
物流太慢了，我本来想投诉的，想想算了下次注意就行,0,0.05
质量一般般，本来想给差评的，但这个价格也说得过去,0,0.05
包装盒压了个角，我本来想给差评的，想想不影响用就算了,0,0.05
等了五天才发货，本来想投诉的，但客服态度还行就不追究了,0,0.05
颜色和图片有点差别，本来想给中评的，想想也不容易给个好评吧,0,0.05
少发了一个配件，本来想给差评的，客服补发了就不计较了,0,0.05
衣服有点褪色，本来想写差评的，后来想想也不是大问题,0,0.05
快递员态度不好，本来想投诉的，算了不想惹事,0,0.05
东西和描述不太一样，本来想退货的，凑合用吧不折腾了,0,0.05
客服回复慢，本来想发火的，后来想想人家也不容易,0,0.05
收到货有划痕，本来想给差评的，想想换货太麻烦算了,0,0.05
价格买贵了，本来想找客服理论的，想想算了下次不买就是了,0,0.05
你看着办吧，我不想把话说太明白,1,0.88
这事不解决不行，你自己心里清楚,1,0.85
你知道后果的，不用我多说,1,0.88
我这个人不好说话，你考虑清楚,1,0.8
你自己掂量掂量，哪个更划算,1,0.85
话我就说到这，你自己看着办,1,0.88
我这个人很较真的，你别不当回事,1,0.85
这事没完，你最好想清楚,1,0.85
我不好惹的，你自己考虑,1,0.8
话不多说，你懂的,1,0.88
别人家给差评都能返现，你们家行不行啊，我也想试试,0,0.05
看到有人说要给差评，我劝住了，东西还行没必要,0,0.05
他威胁要给差评，被我拦下来了，做人还是要善良,0,0.05
差评威胁这种事见多了，你们家态度还算可以的,0,0.05
我朋友说要给你们差评，我说算了吧东西还行,0,0.05
有人在群里说要投诉你们，我帮你们说了几句好话,0,0.05
差评什么的没必要，有问题好好沟通就行,0,0.05
我看到一个差评写得很过分，帮你们举报了,0,0.05
投诉这种事我一般不干，商家也不容易,0,0.05
有人说要刷差评搞你们，我提醒你们一下注意防范,0,0.05
等了三天才发货，本来想给差评的，想想算了东西还行,0,0.05
客服爱答不理的，本来想投诉的，后来也没时间折腾,0,0.05
衣服有线头没剪干净，本来想给中评的，想想也不影响穿,0,0.05
收到货盒子压扁了，本来想退货的，里面的东西没坏就算了,0,0.05
少了个赠品，本来想找客服理论的，想想也不值几个钱,0,0.05
快递放驿站没通知，本来想投诉的，后来自己去拿了,0,0.05
颜色和图片不一样，本来想给差评的，实际效果也还行,0,0.05
尺码偏小一码，本来想换货的，嫌麻烦送人了,0,0.05
质量没有想象中好，本来想退货的，凑合用吧不折腾了,0,0.05
